#0,  #0,  TSC_start =  2663544041372275, TSC_end =  2663544041834552
#0, #0, TSC_delta: 462277 
#0, #0, TSC_cycles_to_nanoseconds: 26482.270317747 
#0,  #1,  TSC_start =  2663544059404669, TSC_end =  2663544059715178
#0, #1, TSC_delta: 310509 
#0, #1, TSC_cycles_to_nanoseconds: 13185.040673716 
#0,  #2,  TSC_start =  2663544083332462, TSC_end =  2663544083682854
#0, #2, TSC_delta: 350392 
#0, #2, TSC_cycles_to_nanoseconds: 14855.638604598 
#0,  #3,  TSC_start =  2663544107303305, TSC_end =  2663544107605138
#0, #3, TSC_delta: 301833 
#0, #3, TSC_cycles_to_nanoseconds: 12793.273762529 
#0,  #4,  TSC_start =  2663544131263100, TSC_end =  2663544131692404
#0, #4, TSC_delta: 429304 
#0, #4, TSC_cycles_to_nanoseconds: 18337.934789322 
#0,  #5,  TSC_start =  2663544155166439, TSC_end =  2663544155526902
#0, #5, TSC_delta: 360463 
#0, #5, TSC_cycles_to_nanoseconds: 15279.282019602 
#0,  #6,  TSC_start =  2663544179167702, TSC_end =  2663544179724540
#0, #6, TSC_delta: 556838 
#0, #6, TSC_cycles_to_nanoseconds: 23953.499656552 
#0,  #7,  TSC_start =  2663544203040955, TSC_end =  2663544204535120
#0, #7, TSC_delta: 1494165 
#0, #7, TSC_cycles_to_nanoseconds: 66758.572435775 
#0,  #8,  TSC_start =  2663544226979371, TSC_end =  2663544227341570
#0, #8, TSC_delta: 362199 
#0, #8, TSC_cycles_to_nanoseconds: 15381.587144661 
#1,  #0,  TSC_start =  2663544250961611, TSC_end =  2663544251270242
#1, #0, TSC_delta: 308631 
#1, #0, TSC_cycles_to_nanoseconds: 13110.597897910 
#1,  #1,  TSC_start =  2663544274853908, TSC_end =  2663544275124217
#1, #1, TSC_delta: 270309 
#1, #1, TSC_cycles_to_nanoseconds: 11422.814391405 
#1,  #2,  TSC_start =  2663544298823098, TSC_end =  2663544299080636
#1, #2, TSC_delta: 257538 
#1, #2, TSC_cycles_to_nanoseconds: 10903.070300329 
#1,  #3,  TSC_start =  2663544322738195, TSC_end =  2663544323049781
#1, #3, TSC_delta: 311586 
#1, #3, TSC_cycles_to_nanoseconds: 13193.308608741 
#1,  #4,  TSC_start =  2663544346727803, TSC_end =  2663544347074410
#1, #4, TSC_delta: 346607 
#1, #4, TSC_cycles_to_nanoseconds: 14723.209047633 
#1,  #5,  TSC_start =  2663544370705396, TSC_end =  2663544371013746
#1, #5, TSC_delta: 308350 
#1, #5, TSC_cycles_to_nanoseconds: 13079.633269734 
#1,  #6,  TSC_start =  2663544394624855, TSC_end =  2663544395109214
#1, #6, TSC_delta: 484359 
#1, #6, TSC_cycles_to_nanoseconds: 20685.407763373 
#1,  #7,  TSC_start =  2663544418556329, TSC_end =  2663544420884334
#1, #7, TSC_delta: 2328005 
#1, #7, TSC_cycles_to_nanoseconds: 107748.323598438 
#1,  #8,  TSC_start =  2663544442532326, TSC_end =  2663544443020126
#1, #8, TSC_delta: 487800 
#1, #8, TSC_cycles_to_nanoseconds: 20824.793303894 
#2,  #0,  TSC_start =  2663544466511878, TSC_end =  2663544466874636
#2, #0, TSC_delta: 362758 
#2, #0, TSC_cycles_to_nanoseconds: 15469.017297072 
#2,  #1,  TSC_start =  2663544490362682, TSC_end =  2663544490640908
#2, #1, TSC_delta: 278226 
#2, #1, TSC_cycles_to_nanoseconds: 11762.293163952 
#2,  #2,  TSC_start =  2663544514330273, TSC_end =  2663544514590526
#2, #2, TSC_delta: 260253 
#2, #2, TSC_cycles_to_nanoseconds: 11012.462028072 
#2,  #3,  TSC_start =  2663544538292473, TSC_end =  2663544538671838
#2, #3, TSC_delta: 379365 
#2, #3, TSC_cycles_to_nanoseconds: 16149.824600300 
#2,  #4,  TSC_start =  2663544562223608, TSC_end =  2663544562550083
#2, #4, TSC_delta: 326475 
#2, #4, TSC_cycles_to_nanoseconds: 13852.698682641 
#2,  #5,  TSC_start =  2663544586182946, TSC_end =  2663544586555138
#2, #5, TSC_delta: 372192 
#2, #5, TSC_cycles_to_nanoseconds: 15767.748026140 
#2,  #6,  TSC_start =  2663544610223780, TSC_end =  2663544610901362
#2, #6, TSC_delta: 677582 
#2, #6, TSC_cycles_to_nanoseconds: 29213.828355317 
#2,  #7,  TSC_start =  2663544634131592, TSC_end =  2663544635574272
#2, #7, TSC_delta: 1442680 
#2, #7, TSC_cycles_to_nanoseconds: 64262.064215026 
#2,  #8,  TSC_start =  2663544658060243, TSC_end =  2663544658500536
#2, #8, TSC_delta: 440293 
#2, #8, TSC_cycles_to_nanoseconds: 18795.550211875 
#3,  #0,  TSC_start =  2663544681963466, TSC_end =  2663544682240492
#3, #0, TSC_delta: 277026 
#3, #0, TSC_cycles_to_nanoseconds: 11738.866846327 
#3,  #1,  TSC_start =  2663544706076224, TSC_end =  2663544706341391
#3, #1, TSC_delta: 265167 
#3, #1, TSC_cycles_to_nanoseconds: 11299.535421357 
#3,  #2,  TSC_start =  2663544729847492, TSC_end =  2663544730117279
#3, #2, TSC_delta: 269787 
#3, #2, TSC_cycles_to_nanoseconds: 11425.278108608 
#3,  #3,  TSC_start =  2663544753789235, TSC_end =  2663544754088044
#3, #3, TSC_delta: 298809 
#3, #3, TSC_cycles_to_nanoseconds: 12665.728803632 
#3,  #4,  TSC_start =  2663544777741448, TSC_end =  2663544778017811
#3, #4, TSC_delta: 276363 
#3, #4, TSC_cycles_to_nanoseconds: 11703.505105829 
#3,  #5,  TSC_start =  2663544801693877, TSC_end =  2663544802073761
#3, #5, TSC_delta: 379884 
#3, #5, TSC_cycles_to_nanoseconds: 16077.812610979 
#3,  #6,  TSC_start =  2663544825738820, TSC_end =  2663544826396909
#3, #6, TSC_delta: 658089 
#3, #6, TSC_cycles_to_nanoseconds: 28455.910481338 
#3,  #7,  TSC_start =  2663544849583399, TSC_end =  2663544850753126
#3, #7, TSC_delta: 1169727 
#3, #7, TSC_cycles_to_nanoseconds: 51506.650333927 
#3,  #8,  TSC_start =  2663544873522679, TSC_end =  2663544873914965
#3, #8, TSC_delta: 392286 
#3, #8, TSC_cycles_to_nanoseconds: 16697.219028512 
#4,  #0,  TSC_start =  2663544897455056, TSC_end =  2663544897723955
#4, #0, TSC_delta: 268899 
#4, #0, TSC_cycles_to_nanoseconds: 11273.734674749 
#4,  #1,  TSC_start =  2663544921628714, TSC_end =  2663544922096018
#4, #1, TSC_delta: 467304 
#4, #1, TSC_cycles_to_nanoseconds: 19904.513672959 
#4,  #2,  TSC_start =  2663544945616940, TSC_end =  2663544945891430
#4, #2, TSC_delta: 274490 
#4, #2, TSC_cycles_to_nanoseconds: 11588.951716853 
#4,  #3,  TSC_start =  2663544969616944, TSC_end =  2663544969901744
#4, #3, TSC_delta: 284800 
#4, #3, TSC_cycles_to_nanoseconds: 12100.470958147 
#4,  #4,  TSC_start =  2663544993503491, TSC_end =  2663544993801788
#4, #4, TSC_delta: 298297 
#4, #4, TSC_cycles_to_nanoseconds: 12604.980940215 
#4,  #5,  TSC_start =  2663545017533860, TSC_end =  2663545017869886
#4, #5, TSC_delta: 336026 
#4, #5, TSC_cycles_to_nanoseconds: 14234.393946615 
#4,  #6,  TSC_start =  2663545041518935, TSC_end =  2663545042121448
#4, #6, TSC_delta: 602513 
#4, #6, TSC_cycles_to_nanoseconds: 25917.286538865 
#4,  #7,  TSC_start =  2663545065435544, TSC_end =  2663545066634850
#4, #7, TSC_delta: 1199306 
#4, #7, TSC_cycles_to_nanoseconds: 52905.411438205 
#4,  #8,  TSC_start =  2663545089343640, TSC_end =  2663545089666468
#4, #8, TSC_delta: 322828 
#4, #8, TSC_cycles_to_nanoseconds: 13680.013919521 
#5,  #0,  TSC_start =  2663545113308914, TSC_end =  2663545113685494
#5, #0, TSC_delta: 376580 
#5, #0, TSC_cycles_to_nanoseconds: 16014.915160245 
#5,  #1,  TSC_start =  2663545137241700, TSC_end =  2663545137540370
#5, #1, TSC_delta: 298670 
#5, #1, TSC_cycles_to_nanoseconds: 12647.815815753 
#5,  #2,  TSC_start =  2663545161197686, TSC_end =  2663545161492206
#5, #2, TSC_delta: 294520 
#5, #2, TSC_cycles_to_nanoseconds: 12478.776398605 
#5,  #3,  TSC_start =  2663545185134767, TSC_end =  2663545185494646
#5, #3, TSC_delta: 359879 
#5, #3, TSC_cycles_to_nanoseconds: 15284.268520558 
#5,  #4,  TSC_start =  2663545209083941, TSC_end =  2663545209404486
#5, #4, TSC_delta: 320545 
#5, #4, TSC_cycles_to_nanoseconds: 13593.634610803 
#5,  #5,  TSC_start =  2663545233024732, TSC_end =  2663545233333090
#5, #5, TSC_delta: 308358 
#5, #5, TSC_cycles_to_nanoseconds: 13066.022485603 
#5,  #6,  TSC_start =  2663545256971836, TSC_end =  2663545257487460
#5, #6, TSC_delta: 515624 
#5, #6, TSC_cycles_to_nanoseconds: 22045.733446994 
#5,  #7,  TSC_start =  2663545280916814, TSC_end =  2663545282048634
#5, #7, TSC_delta: 1131820 
#5, #7, TSC_cycles_to_nanoseconds: 49685.003172971 
#5,  #8,  TSC_start =  2663545304897464, TSC_end =  2663545305312698
#5, #8, TSC_delta: 415234 
#5, #8, TSC_cycles_to_nanoseconds: 17700.125263317 
#6,  #0,  TSC_start =  2663545328836405, TSC_end =  2663545329166834
#6, #0, TSC_delta: 330429 
#6, #0, TSC_cycles_to_nanoseconds: 14033.637000701 
#6,  #1,  TSC_start =  2663545352753620, TSC_end =  2663545353047250
#6, #1, TSC_delta: 293630 
#6, #1, TSC_cycles_to_nanoseconds: 12454.823534751 
#6,  #2,  TSC_start =  2663545376828170, TSC_end =  2663545377186012
#6, #2, TSC_delta: 357842 
#6, #2, TSC_cycles_to_nanoseconds: 15276.582552297 
#6,  #3,  TSC_start =  2663545400677297, TSC_end =  2663545400970416
#6, #3, TSC_delta: 293119 
#6, #3, TSC_cycles_to_nanoseconds: 12428.175863020 
#6,  #4,  TSC_start =  2663545424618815, TSC_end =  2663545424941090
#6, #4, TSC_delta: 322275 
#6, #4, TSC_cycles_to_nanoseconds: 13663.258289107 
#6,  #5,  TSC_start =  2663545448607574, TSC_end =  2663545448920394
#6, #5, TSC_delta: 312820 
#6, #5, TSC_cycles_to_nanoseconds: 13284.167503492 
#6,  #6,  TSC_start =  2663545472515756, TSC_end =  2663545473048188
#6, #6, TSC_delta: 532432 
#6, #6, TSC_cycles_to_nanoseconds: 22801.433080724 
#6,  #7,  TSC_start =  2663545496441185, TSC_end =  2663545497603090
#6, #7, TSC_delta: 1161905 
#6, #7, TSC_cycles_to_nanoseconds: 51100.388632198 
#6,  #8,  TSC_start =  2663545520405593, TSC_end =  2663545520805768
#6, #8, TSC_delta: 400175 
#6, #8, TSC_cycles_to_nanoseconds: 17041.823127361 
#7,  #0,  TSC_start =  2663545544353642, TSC_end =  2663545544677750
#7, #0, TSC_delta: 324108 
#7, #0, TSC_cycles_to_nanoseconds: 13760.161507448 
#7,  #1,  TSC_start =  2663545568272458, TSC_end =  2663545568564896
#7, #1, TSC_delta: 292438 
#7, #1, TSC_cycles_to_nanoseconds: 12383.711353041 
#7,  #2,  TSC_start =  2663545592245357, TSC_end =  2663545592569026
#7, #2, TSC_delta: 323669 
#7, #2, TSC_cycles_to_nanoseconds: 13737.847928298 
#7,  #3,  TSC_start =  2663545616196406, TSC_end =  2663545616541988
#7, #3, TSC_delta: 345582 
#7, #3, TSC_cycles_to_nanoseconds: 14685.672003929 
#7,  #4,  TSC_start =  2663545640143351, TSC_end =  2663545640470606
#7, #4, TSC_delta: 327255 
#7, #4, TSC_cycles_to_nanoseconds: 13911.972420154 
#7,  #5,  TSC_start =  2663545664062930, TSC_end =  2663545664548330
#7, #5, TSC_delta: 485400 
#7, #5, TSC_cycles_to_nanoseconds: 20727.884385036 
#7,  #6,  TSC_start =  2663545688036230, TSC_end =  2663545688537402
#7, #6, TSC_delta: 501172 
#7, #6, TSC_cycles_to_nanoseconds: 21442.669102562 
#7,  #7,  TSC_start =  2663545711975333, TSC_end =  2663545713365584
#7, #7, TSC_delta: 1390251 
#7, #7, TSC_cycles_to_nanoseconds: 61795.310609388 
#7,  #8,  TSC_start =  2663545735929337, TSC_end =  2663545736368651
#7, #8, TSC_delta: 439314 
#7, #8, TSC_cycles_to_nanoseconds: 18749.504656263 
#8,  #0,  TSC_start =  2663545759869565, TSC_end =  2663545760216686
#8, #0, TSC_delta: 347121 
#8, #0, TSC_cycles_to_nanoseconds: 14749.530644025 
#8,  #1,  TSC_start =  2663545783817947, TSC_end =  2663545784111694
#8, #1, TSC_delta: 293747 
#8, #1, TSC_cycles_to_nanoseconds: 12453.754233684 
#8,  #2,  TSC_start =  2663545807767364, TSC_end =  2663545808060852
#8, #2, TSC_delta: 293488 
#8, #2, TSC_cycles_to_nanoseconds: 12460.389413492 
#8,  #3,  TSC_start =  2663545831679110, TSC_end =  2663545831969518
#8, #3, TSC_delta: 290408 
#8, #3, TSC_cycles_to_nanoseconds: 12297.438730885 
#8,  #4,  TSC_start =  2663545855624546, TSC_end =  2663545855925700
#8, #4, TSC_delta: 301154 
#8, #4, TSC_cycles_to_nanoseconds: 12756.321782213 
#8,  #5,  TSC_start =  2663545879600237, TSC_end =  2663545879937032
#8, #5, TSC_delta: 336795 
#8, #5, TSC_cycles_to_nanoseconds: 14321.421175522 
#8,  #6,  TSC_start =  2663545903517518, TSC_end =  2663545904011986
#8, #6, TSC_delta: 494468 
#8, #6, TSC_cycles_to_nanoseconds: 21121.175132656 
#8,  #7,  TSC_start =  2663545927463100, TSC_end =  2663545928616286
#8, #7, TSC_delta: 1153186 
#8, #7, TSC_cycles_to_nanoseconds: 50673.189988979 
#8,  #8,  TSC_start =  2663545951439518, TSC_end =  2663545951839328
#8, #8, TSC_delta: 399810 
#8, #8, TSC_cycles_to_nanoseconds: 17027.739700328 
#9,  #0,  TSC_start =  2663545975385581, TSC_end =  2663545976920114
#9, #0, TSC_delta: 1534533 
#9, #0, TSC_cycles_to_nanoseconds: 68681.467708186 
#9,  #1,  TSC_start =  2663545999333525, TSC_end =  2663545999723147
#9, #1, TSC_delta: 389622 
#9, #1, TSC_cycles_to_nanoseconds: 16546.886880724 
#9,  #2,  TSC_start =  2663546023399921, TSC_end =  2663546023682659
#9, #2, TSC_delta: 282738 
#9, #2, TSC_cycles_to_nanoseconds: 12037.233862067 
#9,  #3,  TSC_start =  2663546047249810, TSC_end =  2663546047542736
#9, #3, TSC_delta: 292926 
#9, #3, TSC_cycles_to_nanoseconds: 12430.406088958 
#9,  #4,  TSC_start =  2663546071171681, TSC_end =  2663546071496616
#9, #4, TSC_delta: 324935 
#9, #4, TSC_cycles_to_nanoseconds: 13789.090130112 
#9,  #5,  TSC_start =  2663546095128157, TSC_end =  2663546095509644
#9, #5, TSC_delta: 381487 
#9, #5, TSC_cycles_to_nanoseconds: 16237.608877622 
#9,  #6,  TSC_start =  2663546119068190, TSC_end =  2663546119589754
#9, #6, TSC_delta: 521564 
#9, #6, TSC_cycles_to_nanoseconds: 22361.549474227 
#9,  #7,  TSC_start =  2663546142982084, TSC_end =  2663546144165828
#9, #7, TSC_delta: 1183744 
#9, #7, TSC_cycles_to_nanoseconds: 52093.786982926 
#9,  #8,  TSC_start =  2663546166955873, TSC_end =  2663546167356520
#9, #8, TSC_delta: 400647 
#9, #8, TSC_cycles_to_nanoseconds: 17081.290583557 
#10,  #0,  TSC_start =  2663546190880447, TSC_end =  2663546191212750
#10, #0, TSC_delta: 332303 
#10, #0, TSC_cycles_to_nanoseconds: 14101.643456807 
#10,  #1,  TSC_start =  2663546214819544, TSC_end =  2663546215107638
#10, #1, TSC_delta: 288094 
#10, #1, TSC_cycles_to_nanoseconds: 12197.885407435 
#10,  #2,  TSC_start =  2663546238792553, TSC_end =  2663546239127056
#10, #2, TSC_delta: 334503 
#10, #2, TSC_cycles_to_nanoseconds: 14206.256430185 
#10,  #3,  TSC_start =  2663546262717844, TSC_end =  2663546263025636
#10, #3, TSC_delta: 307792 
#10, #3, TSC_cycles_to_nanoseconds: 13047.003922257 
#10,  #4,  TSC_start =  2663546286657156, TSC_end =  2663546286975906
#10, #4, TSC_delta: 318750 
#10, #4, TSC_cycles_to_nanoseconds: 13468.993173428 
#10,  #5,  TSC_start =  2663546310682810, TSC_end =  2663546310988654
#10, #5, TSC_delta: 305844 
#10, #5, TSC_cycles_to_nanoseconds: 13002.375121609 
#10,  #6,  TSC_start =  2663546334549918, TSC_end =  2663546335044840
#10, #6, TSC_delta: 494922 
#10, #6, TSC_cycles_to_nanoseconds: 21131.240045938 
#10,  #7,  TSC_start =  2663546358533353, TSC_end =  2663546359692612
#10, #7, TSC_delta: 1159259 
