Computation of population skweness started
Started writing results to file: sin_function_timing3.csv
average: 3521654.876060752700000
 population_value: 220165065.172854420000000, index i: 0, index j: 0  
 population_value: 27.582371995728042, index i: 1, index j: 19  
 population_value: 33.589199674797705, index i: 1, index j: 20  
 population_value: 40.331557273753447, index i: 1, index j: 21  
 population_value: 110082286.796845640000000, index i: 1, index j: 22  
 population_value: 160.835875815089740, index i: 1, index j: 23  
 population_value: 29.911550075367298, index i: 1, index j: 24  
 population_value: 26.601665435879934, index i: 1, index j: 25  
 population_value: 24.149899036259662, index i: 1, index j: 26  
 population_value: 28.440490235595135, index i: 1, index j: 27  
 population_value: 98.561009264734864, index i: 1, index j: 28  
 population_value: 40.086380633791421, index i: 1, index j: 29  
 population_value: 28.440490235595135, index i: 1, index j: 30  
 population_value: 28.563078555576148, index i: 1, index j: 31  
 population_value: 28.563078555576148, index i: 1, index j: 32  
 population_value: 13.852480157854528, index i: 1, index j: 33  
 population_value: 31.260021595158445, index i: 1, index j: 34  
 population_value: 32.731081434930609, index i: 1, index j: 35  
 population_value: 28.563078555576148, index i: 1, index j: 36  
 population_value: 36.531319354342024, index i: 1, index j: 37  
 population_value: 28.685666875557164, index i: 1, index j: 38  
 population_value: 21081415.439067230000000, index i: 1, index j: 39  
 population_value: 11738289.934616294000000, index i: 1, index j: 40  
 population_value: 50.751564472139599, index i: 1, index j: 41  
 population_value: 29.053431835500202, index i: 1, index j: 42  
 population_value: 28.869549355528683, index i: 1, index j: 43  
 population_value: 29.053431835500202, index i: 1, index j: 44  
 population_value: 11742145.214691376000000, index i: 1, index j: 45  
 population_value: 59976987.659279004000000, index i: 1, index j: 46  
 population_value: 97.825479344848787, index i: 1, index j: 47  
 population_value: 31.260021595158445, index i: 1, index j: 48  
 population_value: 187.805306210912700, index i: 1, index j: 49  
 population_value: 31.872963195063512, index i: 1, index j: 50  
 population_value: 29.543785115424257, index i: 1, index j: 51  
 population_value: 25.988723835974866, index i: 1, index j: 52  
 population_value: 138.647389898526280, index i: 1, index j: 53  
 population_value: 32.363316474987570, index i: 1, index j: 54  
 population_value: 19.614131196962163, index i: 1, index j: 55  
 population_value: 190.502249250495000, index i: 1, index j: 56  
 population_value: 11739696.880764715000000, index i: 1, index j: 57  
 population_value: 89.366885266158846, index i: 1, index j: 58  
 population_value: 165.003878694444180, index i: 1, index j: 59  
 population_value: 75.269228468342291, index i: 1, index j: 60  
 population_value: 3958717.402539833400000, index i: 1, index j: 61  
 population_value: 40.086380633791421, index i: 1, index j: 62  
 population_value: 28.563078555576148, index i: 1, index j: 63  
 population_value: 26.479077115898921, index i: 1, index j: 64  
 population_value: 28.685666875557164, index i: 1, index j: 65  
 population_value: 26.601665435879934, index i: 1, index j: 66  
 population_value: 26.724253755860946, index i: 1, index j: 67  
 population_value: 24.149899036259662, index i: 1, index j: 68  
 population_value: 38.247555834076216, index i: 1, index j: 69  
 population_value: 137.727977498668680, index i: 1, index j: 70  
 population_value: 54.429214071570001, index i: 1, index j: 71  
 population_value: 29.421196795443244, index i: 1, index j: 72  
 population_value: 28.685666875557164, index i: 1, index j: 73  
 population_value: 40.454145593734459, index i: 1, index j: 74  
 population_value: 29.053431835500202, index i: 1, index j: 75  
 population_value: 29.237314315471725, index i: 1, index j: 76  
 population_value: 38.063673354104694, index i: 1, index j: 77  
 population_value: 22.985309996440034, index i: 1, index j: 78  
 population_value: 33.466611354816692, index i: 1, index j: 79  
 population_value: 29.053431835500202, index i: 1, index j: 80  
 population_value: 23.353074956383075, index i: 1, index j: 81  
 population_value: 22.801427516468515, index i: 1, index j: 82  
 population_value: 9.194123998576014, index i: 1, index j: 83  
 population_value: 29.972844235357805, index i: 1, index j: 84  
 population_value: 40.821910553677498, index i: 1, index j: 85  
 population_value: 28.869549355528683, index i: 1, index j: 86  
 population_value: 33.098846394873647, index i: 1, index j: 87  
 population_value: 22.617545036496992, index i: 1, index j: 88  
 population_value: 22.617545036496992, index i: 1, index j: 89  
 population_value: 29.237314315471725, index i: 1, index j: 90  
 population_value: 29.053431835500202, index i: 1, index j: 91  
 population_value: 28.869549355528683, index i: 1, index j: 92  
 population_value: 38.247555834076216, index i: 1, index j: 93  
 population_value: 33.098846394873647, index i: 1, index j: 94  
 population_value: 29.605079275414763, index i: 1, index j: 95  
 population_value: 29.605079275414763, index i: 1, index j: 96  
 population_value: 29.053431835500202, index i: 1, index j: 97  
 population_value: 170.152588133646760, index i: 1, index j: 98  
 population_value: 30.647079995253378, index i: 1, index j: 99  
 population_value: 26.724253755860946, index i: 2, index j: 0  
 population_value: 20945952.280780211000000, index i: 2, index j: 1  
 population_value: 11746637.524971239000000, index i: 2, index j: 2  
 population_value: 65.216986229899192, index i: 2, index j: 3  
 population_value: 21.575544316658380, index i: 2, index j: 4  
 population_value: 31.014844955196420, index i: 2, index j: 5  
 population_value: 27.214607035785001, index i: 2, index j: 6  
 population_value: 27.950136955671081, index i: 2, index j: 7  
 population_value: 27.459783675747026, index i: 2, index j: 8  
 population_value: 36.040966074417973, index i: 2, index j: 9  
 population_value: 27.214607035785001, index i: 2, index j: 10  
 population_value: 28.685666875557164, index i: 2, index j: 11  
 population_value: 28.072725275652093, index i: 2, index j: 12  
 population_value: 72543362.553485274000000, index i: 2, index j: 13  
 population_value: 841772.803634106180000, index i: 2, index j: 14  
 population_value: 42.783323673373715, index i: 2, index j: 15  
 population_value: 28.685666875557164, index i: 2, index j: 16  
 population_value: 38.247555834076216, index i: 2, index j: 17  
 population_value: 28.563078555576148, index i: 2, index j: 18  
 population_value: 34.692494554626826, index i: 2, index j: 19  
 population_value: 26.724253755860946, index i: 2, index j: 20  
 population_value: 11742870.876251504000000, index i: 2, index j: 21  
 population_value: 67.178399349595409, index i: 2, index j: 22  
 population_value: 14.588010077740607, index i: 2, index j: 23  
 population_value: 27.214607035785001, index i: 2, index j: 24  
 population_value: 36.286142714379999, index i: 2, index j: 25  
 population_value: 229.362746684476290, index i: 2, index j: 26  
 population_value: 50.261211192215541, index i: 2, index j: 27  
 population_value: 28.930843515519189, index i: 2, index j: 28  
 population_value: 21.207779356715339, index i: 2, index j: 29  
 population_value: 27.092018715803988, index i: 2, index j: 30  
 population_value: 21.330367676696351, index i: 2, index j: 31  
 population_value: 4043130.984148839500000, index i: 2, index j: 32  
 population_value: 49.525681272329457, index i: 2, index j: 33  
 population_value: 30.892256635215407, index i: 2, index j: 34  
 population_value: 26.724253755860946, index i: 2, index j: 35  
 population_value: 31.627786555101487, index i: 2, index j: 36  
 population_value: 33.466611354816692, index i: 2, index j: 37  
 population_value: 26.724253755860946, index i: 2, index j: 38  
 population_value: 26.724253755860946, index i: 2, index j: 39  
 population_value: 20.840014396772297, index i: 2, index j: 40  
 population_value: 31.382609915139462, index i: 2, index j: 41  
 population_value: 31.872963195063512, index i: 2, index j: 42  
 population_value: 31.627786555101487, index i: 2, index j: 43  
 population_value: 29.298608475462231, index i: 2, index j: 44  
 population_value: 26.724253755860946, index i: 2, index j: 45  
 population_value: 20906076.629468467000000, index i: 2, index j: 46  
 population_value: 110.697252942855200, index i: 2, index j: 47  
 population_value: 27.214607035785001, index i: 2, index j: 48  
 population_value: 114.865255822209660, index i: 2, index j: 49  
 population_value: 60.068276790696622, index i: 2, index j: 50  
 population_value: 27.582371995728042, index i: 2, index j: 51  
 population_value: 27.214607035785001, index i: 2, index j: 52  
 population_value: 32.485904794968583, index i: 2, index j: 53  
 population_value: 27.337195355766013, index i: 2, index j: 54  
 population_value: 28.195313595633110, index i: 2, index j: 55  
 population_value: 23.904722396297636, index i: 2, index j: 56  
 population_value: 61645237.370215744000000, index i: 2, index j: 57  
 population_value: 148.331867177026340, index i: 2, index j: 58  
 population_value: 28.685666875557164, index i: 2, index j: 59  
 population_value: 27.214607035785001, index i: 2, index j: 60  
 population_value: 28.072725275652093, index i: 2, index j: 61  
 population_value: 22.433662556525473, index i: 2, index j: 62  
 population_value: 164.145760454577100, index i: 2, index j: 63  
 population_value: 38.983085753962300, index i: 2, index j: 64  
 population_value: 74.901463508399260, index i: 2, index j: 65  
 population_value: 31.750374875082500, index i: 2, index j: 66  
 population_value: 208.338849807732460, index i: 2, index j: 67  
 population_value: 39.718615673848376, index i: 2, index j: 68  
 population_value: 28.685666875557164, index i: 2, index j: 69  
 population_value: 45.602855032937029, index i: 2, index j: 70  
 population_value: 5861519.636687447300000, index i: 2, index j: 71  
 population_value: 94.025241425437372, index i: 2, index j: 72  
 population_value: 36.040966074417973, index i: 2, index j: 73  
 population_value: 31.260021595158445, index i: 2, index j: 74  
 population_value: 53.080742551778854, index i: 2, index j: 75  
 population_value: 32.363316474987570, index i: 2, index j: 76  
 population_value: 27.950136955671081, index i: 2, index j: 77  
 population_value: 28.195313595633110, index i: 2, index j: 78  
 population_value: 22.433662556525473, index i: 2, index j: 79  
 population_value: 27.459783675747026, index i: 2, index j: 80  
 population_value: 37.266849274228107, index i: 2, index j: 81  
 population_value: 73382765.479717508000000, index i: 2, index j: 82  
 population_value: 141.712097898051610, index i: 2, index j: 83  
 population_value: 27.704960315709055, index i: 2, index j: 84  
 population_value: 27.337195355766013, index i: 2, index j: 85  
 population_value: 27.214607035785001, index i: 2, index j: 86  
 population_value: 27.337195355766013, index i: 2, index j: 87  
 population_value: 28.195313595633110, index i: 2, index j: 88  
 population_value: 36.408731034361011, index i: 2, index j: 89  
 population_value: 209.380850527571080, index i: 2, index j: 90  
 population_value: 28.195313595633110, index i: 2, index j: 91  
 population_value: 27.092018715803988, index i: 2, index j: 92  
 population_value: 28.195313595633110, index i: 2, index j: 93  
 population_value: 25.253193916088783, index i: 2, index j: 94  
 population_value: 21.330367676696351, index i: 2, index j: 95  
 population_value: 4122528.374292542700000, index i: 2, index j: 96  
 population_value: 71.836755508873921, index i: 2, index j: 97  
 population_value: 34.079552954721755, index i: 2, index j: 98  
 population_value: 28.685666875557164, index i: 2, index j: 99  
 population_value: 28.440490235595135, index i: 3, index j: 0  
 population_value: 31.627786555101487, index i: 3, index j: 1  
 population_value: 29.176020155481215, index i: 3, index j: 2  
 population_value: 20824958.405783031000000, index i: 3, index j: 3  
 population_value: 91.757357505788619, index i: 3, index j: 4  
 population_value: 69.691459909206188, index i: 3, index j: 5  
 population_value: 28.869549355528683, index i: 3, index j: 6  
 population_value: 28.869549355528683, index i: 3, index j: 7  
 population_value: 33.282728874845169, index i: 3, index j: 8  
 population_value: 28.869549355528683, index i: 3, index j: 9  
 population_value: 28.869549355528683, index i: 3, index j: 10  
 population_value: 248.057465481580830, index i: 3, index j: 11  
 population_value: 42.660735353392703, index i: 3, index j: 12  
 population_value: 42.109087913478142, index i: 3, index j: 13  
 population_value: 126.756322860367970, index i: 3, index j: 14  
 population_value: 59.577923510772571, index i: 3, index j: 15  
 population_value: 29.176020155481215, index i: 3, index j: 16  
 population_value: 28.072725275652093, index i: 3, index j: 17  
 population_value: 21.330367676696351, index i: 3, index j: 18  
 population_value: 26.111312155955879, index i: 3, index j: 19  
 population_value: 20.717426076791284, index i: 3, index j: 20  
 population_value: 36.653907674323044, index i: 3, index j: 21  
 population_value: 20.962602716753310, index i: 3, index j: 22  
 population_value: 7.968240798765878, index i: 3, index j: 23  
 population_value: 99.786892464545005, index i: 3, index j: 24  
 population_value: 29.421196795443244, index i: 3, index j: 25  
 population_value: 28.317901915614122, index i: 3, index j: 26  
 population_value: 13.852480157854528, index i: 3, index j: 27  
 population_value: 28.930843515519189, index i: 3, index j: 28  
 population_value: 36.531319354342024, index i: 3, index j: 29  
 population_value: 28.685666875557164, index i: 3, index j: 30  
 population_value: 31.382609915139462, index i: 3, index j: 31  
 population_value: 28.808255195538177, index i: 3, index j: 32  
 population_value: 28.563078555576148, index i: 3, index j: 33  
 population_value: 36696594.643576913000000, index i: 3, index j: 34  
 population_value: 162.429523974842910, index i: 3, index j: 35  
 population_value: 4166504.114554371700000, index i: 3, index j: 36  
 population_value: 90.715356785950007, index i: 3, index j: 37  
 population_value: 29.421196795443244, index i: 3, index j: 38  
 population_value: 28.563078555576148, index i: 3, index j: 39  
 population_value: 192.708839010153240, index i: 3, index j: 40  
 population_value: 32.485904794968583, index i: 3, index j: 41  
 population_value: 21.330367676696351, index i: 3, index j: 42  
 population_value: 20.594837756810271, index i: 3, index j: 43  
 population_value: 34.202141274702768, index i: 3, index j: 44  
 population_value: 87479722.665991932000000, index i: 3, index j: 45  
 population_value: 22598851.972642209000000, index i: 3, index j: 46  
 population_value: 53.325919191740880, index i: 3, index j: 47  
 population_value: 30.156726715329324, index i: 3, index j: 48  
 population_value: 22.188485916563447, index i: 3, index j: 49  
 population_value: 28.685666875557164, index i: 3, index j: 50  
 population_value: 106.897015023443790, index i: 3, index j: 51  
 population_value: 30.279315035310336, index i: 3, index j: 52  
 population_value: 33.834376314759730, index i: 3, index j: 53  
 population_value: 29.053431835500202, index i: 3, index j: 54  
 population_value: 29.298608475462231, index i: 3, index j: 55  
 population_value: 11740455.763759557000000, index i: 3, index j: 56  
 population_value: 66.381575269718823, index i: 3, index j: 57  
 population_value: 24.824134796155235, index i: 3, index j: 58  
 population_value: 31.443904075129968, index i: 3, index j: 59  
 population_value: 61650275.811461121000000, index i: 3, index j: 60  
 population_value: 127.001499500330000, index i: 3, index j: 61  
 population_value: 28.930843515519189, index i: 3, index j: 62  
 population_value: 11740153.215785844000000, index i: 3, index j: 63  
 population_value: 144.286452617652910, index i: 3, index j: 64  
 population_value: 29.298608475462231, index i: 3, index j: 65  
 population_value: 29.053431835500202, index i: 3, index j: 66  
 population_value: 22.801427516468515, index i: 3, index j: 67  
 population_value: 28.563078555576148, index i: 3, index j: 68  
 population_value: 263.319711319217050, index i: 3, index j: 69  
 population_value: 42.109087913478142, index i: 3, index j: 70  
 population_value: 96.599596145038646, index i: 3, index j: 71  
 population_value: 11743299.935371438000000, index i: 3, index j: 72  
 population_value: 92.799358225627230, index i: 3, index j: 73  
 population_value: 27.337195355766013, index i: 3, index j: 74  
 population_value: 27.214607035785001, index i: 3, index j: 75  
 population_value: 23.782134076316623, index i: 3, index j: 76  
 population_value: 37.144260954247095, index i: 3, index j: 77  
 population_value: 32.608493114949596, index i: 3, index j: 78  
 population_value: 73386058.447168842000000, index i: 3, index j: 79  
 population_value: 126.020792940481900, index i: 3, index j: 80  
 population_value: 36693514.734625705000000, index i: 3, index j: 81  
 population_value: 147.473748937159260, index i: 3, index j: 82  
 population_value: 4297485.198686244900000, index i: 3, index j: 83  
 population_value: 80.417937907544868, index i: 3, index j: 84  
 population_value: 40.331557273753447, index i: 3, index j: 85  
 population_value: 22.556250876506486, index i: 3, index j: 86  
 population_value: 51.977447671949733, index i: 3, index j: 87  
 population_value: 35.428024474512902, index i: 3, index j: 88  
 population_value: 23.169192476411553, index i: 3, index j: 89  
 population_value: 29.298608475462231, index i: 3, index j: 90  
 population_value: 29.053431835500202, index i: 3, index j: 91  
 population_value: 3220914.511318824700000, index i: 3, index j: 92  
 population_value: 94.883359665304454, index i: 3, index j: 93  
 population_value: 26.969430395822972, index i: 3, index j: 94  
 population_value: 32.485904794968583, index i: 3, index j: 95  
 population_value: 32.118139835025538, index i: 3, index j: 96  
 population_value: 206.316142528045760, index i: 3, index j: 97  
 population_value: 25.927429675984360, index i: 3, index j: 98  
 population_value: 29.237314315471725, index i: 3, index j: 99  
 population_value: 28.685666875557164, index i: 4, index j: 0  
 population_value: 38.063673354104694, index i: 4, index j: 1  
 population_value: 28.869549355528683, index i: 4, index j: 2  
 population_value: 163.900583814615060, index i: 4, index j: 3  
 population_value: 50.751564472139599, index i: 4, index j: 4  
 population_value: 28.808255195538177, index i: 4, index j: 5  
 population_value: 27.950136955671081, index i: 4, index j: 6  
 population_value: 28.195313595633110, index i: 4, index j: 7  
 population_value: 27.337195355766013, index i: 4, index j: 8  
 population_value: 30.647079995253378, index i: 4, index j: 9  
 population_value: 27.214607035785001, index i: 4, index j: 10  
 population_value: 4345632.987241988100000, index i: 4, index j: 11  
 population_value: 38.492732474038242, index i: 4, index j: 12  
 population_value: 28.685666875557164, index i: 4, index j: 13  
 population_value: 28.685666875557164, index i: 4, index j: 14  
 population_value: 22.678839196487502, index i: 4, index j: 15  
 population_value: 14.588010077740607, index i: 4, index j: 16  
 population_value: 46.828738232747163, index i: 4, index j: 17  
 population_value: 35.550612794493922, index i: 4, index j: 18  
 population_value: 20604224.283177055000000, index i: 4, index j: 19  
 population_value: 134221667.755250930000000, index i: 4, index j: 20  
 population_value: 12555840.266928710000000, index i: 4, index j: 21  
 population_value: 49904497.324142151000000, index i: 4, index j: 22  
 population_value: 118.542905421640070, index i: 4, index j: 23  
 population_value: 48.667563032462368, index i: 4, index j: 24  
 population_value: 39.350850713905338, index i: 4, index j: 25  
 population_value: 14.465421757759595, index i: 4, index j: 26  
 population_value: 32.240728155006558, index i: 4, index j: 27  
 population_value: 26.724253755860946, index i: 4, index j: 28  
 population_value: 27.092018715803988, index i: 4, index j: 29  
 population_value: 23483428.756081607000000, index i: 4, index j: 30  
 population_value: 161.816582374937840, index i: 4, index j: 31  
 population_value: 24.640252316183716, index i: 4, index j: 32  
 population_value: 39.473439033886351, index i: 4, index j: 33  
 population_value: 27.092018715803988, index i: 4, index j: 34  
 population_value: 128.840324300045210, index i: 4, index j: 35  
 population_value: 28.317901915614122, index i: 4, index j: 36  
 population_value: 27.092018715803988, index i: 4, index j: 37  
 population_value: 31.750374875082500, index i: 4, index j: 38  
 population_value: 27.092018715803988, index i: 4, index j: 39  
 population_value: 23.659545756335607, index i: 4, index j: 40  
 population_value: 36.899084314285069, index i: 4, index j: 41  
 population_value: 27.214607035785001, index i: 4, index j: 42  
 population_value: 32.485904794968583, index i: 4, index j: 43  
 population_value: 36693306.824835017000000, index i: 4, index j: 44  
 population_value: 187.069776291026610, index i: 4, index j: 45  
 population_value: 23.782134076316623, index i: 4, index j: 46  
 population_value: 23.046604156430540, index i: 4, index j: 47  
 population_value: 29.666373435405269, index i: 4, index j: 48  
 population_value: 36.163554394398986, index i: 4, index j: 49  
 population_value: 32.485904794968583, index i: 4, index j: 50  
 population_value: 27.337195355766013, index i: 4, index j: 51  
 population_value: 51.670976871997198, index i: 4, index j: 52  
 population_value: 29.788961755386286, index i: 4, index j: 53  
 population_value: 28.869549355528683, index i: 4, index j: 54  
 population_value: 28.869549355528683, index i: 4, index j: 55  
 population_value: 28.869549355528683, index i: 4, index j: 56  
 population_value: 37.695908394161656, index i: 4, index j: 57  
 population_value: 33.098846394873647, index i: 4, index j: 58  
 population_value: 32.914963914902131, index i: 4, index j: 59  
 population_value: 29.421196795443244, index i: 4, index j: 60  
 population_value: 28.869549355528683, index i: 4, index j: 61  
 population_value: 28.869549355528683, index i: 4, index j: 62  
 population_value: 28.869549355528683, index i: 4, index j: 63  
 population_value: 29.053431835500202, index i: 4, index j: 64  
 population_value: 231.691924764115560, index i: 4, index j: 65  
 population_value: 36.040966074417973, index i: 4, index j: 66  
 population_value: 223.601095645368640, index i: 4, index j: 67  
 population_value: 43.764030233221824, index i: 4, index j: 68  
 population_value: 24.640252316183716, index i: 4, index j: 69  
 population_value: 28.685666875557164, index i: 4, index j: 70  
 population_value: 183.269538371615200, index i: 4, index j: 71  
 population_value: 36.286142714379999, index i: 4, index j: 72  
 population_value: 38.615320794019254, index i: 4, index j: 73  
 population_value: 21.575544316658380, index i: 4, index j: 74  
 population_value: 21.330367676696351, index i: 4, index j: 75  
 population_value: 28.685666875557164, index i: 4, index j: 76  
 population_value: 27.214607035785001, index i: 4, index j: 77  
 population_value: 13207502.797465460000000, index i: 4, index j: 78  
 population_value: 78.824289747791696, index i: 4, index j: 79  
 population_value: 29.543785115424257, index i: 4, index j: 80  
 population_value: 35.305436154531890, index i: 4, index j: 81  
 population_value: 28.563078555576148, index i: 4, index j: 82  
 population_value: 28.440490235595135, index i: 4, index j: 83  
 population_value: 26.601665435879934, index i: 4, index j: 84  
 population_value: 193.444368930039330, index i: 4, index j: 85  
 population_value: 22.065897596582431, index i: 4, index j: 86  
 population_value: 10188384.045669543000000, index i: 4, index j: 87  
 population_value: 115.110432462171690, index i: 4, index j: 88  
 population_value: 38.860497433981287, index i: 4, index j: 89  
 population_value: 3010138.176650749500000, index i: 4, index j: 90  
 population_value: 64.604044629994121, index i: 4, index j: 91  
 population_value: 29.298608475462231, index i: 4, index j: 92  
 population_value: 22.556250876506486, index i: 4, index j: 93  
 population_value: 27.704960315709055, index i: 4, index j: 94  
 population_value: 30.524491675272365, index i: 4, index j: 95  
 population_value: 28.440490235595135, index i: 4, index j: 96  
 population_value: 36.776495994304057, index i: 4, index j: 97  
 population_value: 22.556250876506486, index i: 4, index j: 98  
 population_value: 16.181658237493785, index i: 4, index j: 99  
 population_value: 28.563078555576148, index i: 5, index j: 0  
 population_value: 145.451041657472530, index i: 5, index j: 1  
 population_value: 36.592613514332534, index i: 5, index j: 2  
 population_value: 28.685666875557164, index i: 5, index j: 3  
 population_value: 22.617545036496992, index i: 5, index j: 4  
 population_value: 33.834376314759730, index i: 5, index j: 5  
 population_value: 34.386023754674291, index i: 5, index j: 6  
 population_value: 197.122018529469730, index i: 5, index j: 7  
 population_value: 37.879790874133178, index i: 5, index j: 8  
 population_value: 194.179898849925390, index i: 5, index j: 9  
